I??EEAw|?	10	13	0	3
I??EEAwn?	10	13	0	3
I??EEAw^?	10	13	0	3
I??EEAw~?	10	14	0	2
I??EEAwM_	10	12	1	4
I??EEAwL_	10	12	1	4
I??EEAwN_	10	13	1	3
I??EEAwKo	10	12	1	4
I??EEAwMo	10	13	1	3
I??EEAwHo	10	12	1	4
I??EEAwLo	10	13	1	3
I??EEAwNo	10	14	1	2
I??EEBw}?	10	14	0	2
I??EEBw|?	10	14	0	2
I??EEBw~?	10	15	0	1
I??EEBwMo	10	14	2	2
I??EEBwLo	10	14	2	2
I??EEBwNo	10	15	2	1
I??EE?{{?	10	12	0	4
I??EE?{m?	10	12	0	4
I??EE?{}?	10	13	0	3
I??EE?{N?	10	12	0	4
I??EE?{n?	10	13	0	3
I??EE?{~?	10	14	0	2
I??EEA{}?	10	14	0	2
I??EEA{n?	10	14	0	2
I??EEA{^?	10	14	0	2
I??EEA{~?	10	15	0	1
I??EEA{N_	10	14	1	2
I??EEA{Mo	10	14	1	2
I??EEA{No	10	15	1	1
I??EEB{~?	10	16	0	0
I??EEB{No	10	16	2	0
I??ED@_w?	10	9	0	3
I??ED@_s?	10	9	0	5
I??ED@_{?	10	10	0	4
I??ED@_u?	10	10	0	5
I??ED@_}?	10	11	0	4
I??ED@_F?	10	9	0	6
I??ED@_f?	10	10	0	5
I??ED@_v?	10	11	0	4
I??ED@_~?	10	12	0	3
I??ED@_K_	10	9	1	6
I??ED@_M_	10	10	1	6
I??ED@_N_	10	11	1	6
I??EDB_]?	10	11	0	4
I??EDB_}?	10	12	0	3
I??EDB_V?	10	11	0	4
I??EDB_v?	10	12	0	3
I??EDB_^?	10	12	0	3
I??EDB_~?	10	13	0	2
I??EDB_M_	10	11	1	6
I??EDB_N_	10	12	1	5
I??ED@Ow?	10	9	0	4
I??ED@OK?	10	8	0	6
I??ED@Ok?	10	9	0	5
I??ED@O{?	10	10	0	5
I??ED@Oq?	10	9	0	5
I??ED@Oy?	10	10	0	5
I??ED@OM?	10	9	0	6
I??ED@Om?	10	10	0	6
I??ED@O}?	10	11	0	5
I??ED@Or?	10	10	0	6
I??ED@OJ?	10	9	0	6
I??ED@Oj?	10	10	0	6
I??ED@OZ?	10	10	0	6
I??ED@Oz?	10	11	0	5
I??ED@ON?	10	10	0	6
I??ED@On?	10	11	0	5
I??ED@O~?	10	12	0	4
I??ED@OK_	10	9	1	6
I??ED@OM_	10	10	1	6
I??ED@OJ_	10	10	1	6
I??ED@ON_	10	11	1	6
I??ED@OSO	10	9	1	5
I??ED@OQO	10	9	1	6
I??ED@OEO	10	9	1	6
I??ED@OUO	10	10	1	6
I??ED@ORO	10	10	1	6
I??ED@OFO	10	10	1	6
I??ED@OVO	10	11	1	6
I??ED@OCo	10	9	1	5
I??ED@OAo	10	9	0	5
I??ED@OEo	10	10	1	6
I??ED@OBo	10	10	0	6
I??ED@OFo	10	11	1	5
I??ED@OAW	10	9	0	6
I??ED@OBW	10	10	0	6
I??ED@O?w	10	9	0	4
I??ED@OAw	10	10	0	5
I??ED@OBw	10	11	0	5
I??ED@ow?	10	10	0	4
I??ED@os?	10	10	0	5
I??ED@o{?	10	11	0	5
I??ED@oy?	10	11	0	5
I??ED@ou?	10	11	0	6
I??ED@o]?	10	11	0	5
I??ED@o}?	10	12	0	5
I??ED@or?	10	11	0	6
I??ED@oZ?	10	11	0	6
I??ED@oz?	10	12	0	5
I??ED@of?	10	11	0	6
I??ED@oV?	10	11	0	6
I??ED@ov?	10	12	0	5
I??ED@o^?	10	12	0	5
I??ED@o~?	10	13	0	4
I??ED@oM_	10	11	1	7
I??ED@oJ_	10	11	1	7
I??ED@oF_	10	11	1	6
I??ED@oN_	10	12	1	6
I??ED@oCo	10	10	1	6
I??ED@oAo	10	10	0	6
I??ED@oEo	10	11	1	6
I??ED@oBo	10	11	0	6
I??ED@oFo	10	12	1	5
I??ED@oBw	10	12	0	5
I??EDBo]?	10	12	0	5
I??EDBo}?	10	13	0	4
I??EDBoZ?	10	12	0	5
I??EDBoz?	10	13	0	4
I??EDBov?	10	13	0	4
I??EDBo^?	10	13	0	4
I??EDBo~?	10	14	0	3
I??EDBoN_	10	13	1	5
I??EDBoFo	10	13	1	4
I??ED?WW?	10	8	0	5
I??ED?Ww?	10	9	0	4
I??ED?W[?	10	9	0	6
I??ED?W{?	10	10	0	5
I??ED?WU?	10	9	0	5
I??ED?Wu?	10	10	0	6
I??ED?W]?	10	10	0	6
I??ED?W}?	10	11	0	6
I??ED?WX?	10	9	0	6
I??ED?Wx?	10	10	0	5
I??ED?WT?	10	9	0	6
I??ED?Wt?	10	10	0	6
I??ED?W\?	10	10	0	6
I??ED?W|?	10	11	0	6
I??ED?WF?	10	9	0	5
I??ED?Wf?	10	10	0	6
I??ED?WV?	10	10	0	6
I??ED?Wv?	10	11	0	6
I??ED?W^?	10	11	0	6
I??ED?W~?	10	12	0	5
I??ED?WK_	10	9	1	6
I??ED?WE_	10	9	0	5
I??ED?WM_	10	10	1	6
I??ED?WH_	10	9	1	6
I??ED?WD_	10	9	0	6
I??ED?WL_	10	10	1	6
I??ED?WF_	10	10	0	6
I??ED?WN_	10	11	1	6
I??ED?WCo	10	9	0	5
I??ED?WEo	10	10	0	6
I??ED?W@o	10	9	0	5
I??ED?WDo	10	10	0	6
I??ED?WFo	10	11	0	5
I??ED?WoG	10	9	0	5
I??ED?WWG	10	9	0	6
I??ED?WwG	10	10	0	5
I??ED?W`G	10	9	0	6
I??ED?WPG	10	9	0	6
I??ED?WpG	10	10	0	6
I??ED?WXG	10	10	0	6
I??ED?WxG	10	11	0	6
I??ED?WGg	10	9	1	6
I??ED?W@g	10	9	0	6
I??ED?WHg	10	10	1	6
I??ED?W?w	10	9	0	5
I??ED?W@w	10	10	0	6
I??ED@Ww?	10	10	0	5
I??ED@Ws?	10	10	0	5
I??ED@W{?	10	11	0	6
I??ED@Wu?	10	11	0	5
I??ED@WM?	10	10	0	6
I??ED@Wm?	10	11	0	6
I??ED@W]?	10	11	0	5
I??ED@W}?	10	12	0	5
I??ED@Wp?	10	10	0	6
I??ED@Wx?	10	11	0	6
I??ED@Wt?	10	11	0	6
I??ED@WL?	10	10	0	7
I??ED@Wl?	10	11	0	7
I??ED@W\?	10	11	0	7
I??ED@W|?	10	12	0	6
I??ED@Wf?	10	11	0	6
I??ED@WV?	10	11	0	5
I??ED@Wv?	10	12	0	5
I??ED@WN?	10	11	0	7
I??ED@Wn?	10	12	0	6
I??ED@W^?	10	12	0	6
I??ED@W~?	10	13	0	5
I??ED@WK_	10	10	1	7
I??ED@WM_	10	11	1	7
I??ED@WL_	10	11	1	7
I??ED@WF_	10	11	1	6
I??ED@WN_	10	12	1	6
I??ED@WUO	10	11	1	5
I??ED@WTO	10	11	1	6
I??ED@WFO	10	11	1	6
I??ED@WVO	10	12	1	5
I??ED@WCo	10	10	1	6
I??ED@WEo	10	11	1	6
I??ED@W@o	10	10	0	6
I??ED@WDo	10	11	1	6
I??ED@WFo	10	12	1	5
I??ED@WHg	10	11	1	6
I??EDBW]?	10	12	0	5
I??EDBW}?	10	13	0	4
I??EDBW\?	10	12	0	6
I??EDBW|?	10	13	0	5
I??EDBWV?	10	12	0	5
I??EDBWv?	10	13	0	4
I??EDBWN?	10	12	0	6
I??EDBWn?	10	13	0	5
I??EDBW^?	10	13	0	5
I??EDBW~?	10	14	0	4
I??EDBWM_	10	12	1	6
I??EDBWL_	10	12	1	6
I??EDBWN_	10	13	1	5
I??EDBWUO	10	12	1	6
I??EDBWTO	10	12	1	6
I??EDBWVO	10	13	1	5
I??EDBWFo	10	13	2	4
I??ED@w]?	10	12	0	4
I??ED@w}?	10	13	0	4
I??ED@w\?	10	12	0	6
I??ED@w|?	10	13	0	5
I??ED@wv?	10	13	0	5
I??ED@w^?	10	13	0	5
I??ED@w~?	10	14	0	4
I??ED@wN_	10	13	1	5
I??ED@wFo	10	13	2	4
I??EDBw}?	10	14	0	3
I??EDBw|?	10	14	0	4
I??EDBw^?	10	14	0	4
I??EDBw~?	10	15	0	3
I??ED?[w?	10	10	0	5
I??ED?[[?	10	10	0	7
I??ED?[{?	10	11	0	6
I??ED?[U?	10	10	0	6
I??ED?[u?	10	11	0	6
I??ED?[]?	10	11	0	6
I??ED?[}?	10	12	0	5
I??ED?[F?	10	10	0	4
I??ED?[f?	10	11	0	5
I??ED?[V?	10	11	0	5
I??ED?[v?	10	12	0	5
I??ED?[^?	10	12	0	5
I??ED?[~?	10	13	0	4
I??ED?[K_	10	10	1	7
I??ED?[M_	10	11	1	6
I??ED?[F_	10	11	0	5
I??ED?[N_	10	12	1	5
I??ED?[Co	10	10	0	5
I??ED?[Eo	10	11	0	5
I??ED?[Fo	10	12	0	4
I??ED?[wG	10	11	0	4
I??EDA[]?	10	12	0	6
I??EDA[}?	10	13	0	5
I??EDA[V?	10	12	0	5
I??EDA[v?	10	13	0	4
I??EDA[^?	10	13	0	5
I??EDA[~?	10	14	0	4
I??EDA[M_	10	12	1	6
I??EDA[F_	10	12	1	5
I??EDA[N_	10	13	1	5
I??EDA[Eo	10	12	1	5
I??EDA[Fo	10	13	1	4
I??ED@[{?	10	12	0	5
I??ED@[]?	10	12	0	6
I??ED@[}?	10	13	0	5
I??ED@[V?	10	12	0	4
I??ED@[v?	10	13	0	4
I??ED@[N?	10	12	0	6
I??ED@[n?	10	13	0	5
I??ED@[^?	10	13	0	5
I??ED@[~?	10	14	0	4
I??ED@[M_	10	12	1	6
I??ED@[N_	10	13	1	5
I??ED@[UO	10	12	1	5
I??ED@[VO	10	13	1	4
I??ED@[Fo	10	13	1	4
I??EDB[}?	10	14	0	4
I??EDB[v?	10	14	0	3
I??EDB[n?	10	14	0	4
I??EDB[^?	10	14	0	4
I??EDB[~?	10	15	0	3
I??EDB[N_	10	14	1	4
I??EDB[VO	10	14	1	4
I??ED@{^?	10	14	0	4
I??ED@{~?	10	15	0	3
I??EDB{~?	10	16	0	2
I??ED?qw?	10	10	1	5
I??ED?q{?	10	11	1	6
I??ED?qy?	10	11	1	6
I??ED?qu?	10	11	1	7
I??ED?q}?	10	12	1	6
I??ED?qr?	10	11	1	6
I??ED?qj?	10	11	1	7
I??ED?qZ?	10	11	1	7
I??ED?qz?	10	12	1	6
I??ED?qV?	10	11	1	7
I??ED?qv?	10	12	1	6
I??ED?q~?	10	13	1	5
I??ED?qN_	10	12	1	5
I??ED?qSO	10	10	2	7
I??ED?qQO	10	10	1	7
I??ED?qUO	10	11	2	7
I??ED?qRO	10	11	1	6
I??ED?qVO	10	12	2	6
I??ED?qEo	10	11	1	6
I??ED?qFo	10	12	1	5
I??ED?y{?	10	12	1	6
I??ED?y]?	10	12	1	6
I??ED?y}?	10	13	1	5
I??ED?yx?	10	12	1	6
I??ED?y\?	10	12	1	6
I??ED?y|?	10	13	1	5
I??ED?yv?	10	13	1	5
I??ED?yn?	10	13	1	5
I??ED?y^?	10	13	1	5
I??ED?y~?	10	14	1	4
I??ED?yN_	10	13	1	4
I??ED?yUO	10	12	2	7
I??ED?yTO	10	12	2	7
I??ED?yVO	10	13	2	6
I??ED?yFo	10	13	1	5
I??ED?]{?	10	12	1	5
I??ED?]u?	10	12	1	5
I??ED?]m?	10	12	1	5
I??ED?]]?	10	12	1	5
I??ED?]}?	10	13	1	4
I??ED?]V?	10	12	1	5
I??ED?]v?	10	13	1	4
I??ED?]N?	10	12	1	5
I??ED?]n?	10	13	1	4
I??ED?]^?	10	13	1	4
I??ED?]~?	10	14	1	3
I??ED?]N_	10	13	1	4
I??ED?]UO	10	12	1	6
I??ED?]FO	10	12	0	4
I??ED?]VO	10	13	1	5
I??ED?]Fo	10	13	0	3
I??ED?}}?	10	14	1	4
I??ED?}^?	10	14	1	4
I??ED?}~?	10	15	1	3
I??ED?}N_	10	14	1	3
I??ED?}VO	10	14	2	5
I??ED?Z{?	10	12	1	5
I??ED?Zu?	10	12	2	5
I??ED?Z]?	10	12	2	5
I??ED?Z}?	10	13	2	4
I??ED?Zx?	10	12	0	5
I??ED?Zt?	10	12	1	5
I??ED?Z\?	10	12	1	5
I??ED?Z|?	10	13	1	4
I??ED?ZV?	10	12	1	5
I??ED?Zv?	10	13	2	4
I??ED?Z^?	10	13	2	4
I??ED?Z~?	10	14	2	3
I??ED?ZN_	10	13	1	5
I??ED?ZDo	10	12	0	4
I??ED?ZFo	10	13	0	3
I??ED?ZxG	10	13	0	4
I??ED?^}?	10	14	2	3
I??ED?^v?	10	14	2	3
I??ED?^^?	10	14	2	3
I??ED?^~?	10	15	2	2
I??ED?^N_	10	14	1	4
I??ED?^Fo	10	14	0	2
I??EFB_{?	10	12	0	2
I??EFB_u?	10	12	0	3
I??EFB_m?	10	12	0	3
I??EFB_}?	10	13	0	2
I??EFB_f?	10	12	0	3
I??EFB_v?	10	13	0	2
I??EFB_N?	10	12	0	3
I??EFB_n?	10	13	0	2
I??EFB_~?	10	14	0	1
I??EFB_M_	10	12	1	5
I??EFB_N_	10	13	1	4
I??EFBO{?	10	12	0	4
I??EFBOy?	10	12	0	4
I??EFBOm?	10	12	0	4
I??EFBO}?	10	13	0	3
I??EFBOr?	10	12	0	4
I??EFBOz?	10	13	0	3
I??EFBON?	10	12	0	4
I??EFBOn?	10	13	0	3
I??EFBO~?	10	14	0	2
I??EFBOM_	10	12	1	5
I??EFBOJ_	10	12	1	5
I??EFBON_	10	13	1	4
I??EFBOFo	10	13	1	4
I??EFBOBW	10	12	0	5
I??EFBOAw	10	12	0	3
I??EFBOBw	10	13	0	4
I??EFBo{?	10	13	0	3
I??EFBoy?	10	13	0	3
I??EFBo}?	10	14	0	3
I??EFBoz?	10	14	0	3
I??EFBov?	10	14	0	3
I??EFBon?	10	14	0	3
I??EFBo~?	10	15	0	2
I??EFBoF_	10	13	1	4
I??EFBoN_	10	14	1	4
I??EFBoFo	10	14	1	3
I??EFBoBw	10	14	0	3
I??EFBW{?	10	13	0	4
I??EFBW}?	10	14	0	4
I??EFBWx?	10	13	0	4
I??EFBW|?	10	14	0	4
I??EFBWv?	10	14	0	4
I??EFBWn?	10	14	0	4
I??EFBW~?	10	15	0	3
I??EFBWN_	10	14	1	4
I??EFBWFo	10	14	2	3
I??EFAw]?	10	13	0	5
I??EFAw}?	10	14	0	4
I??EFAw\?	10	13	0	5
I??EFAw|?	10	14	0	4
I??EFAwV?	10	13	0	5
I??EFAwv?	10	14	0	4
I??EFAwn?	10	14	0	4
I??EFAw^?	10	14	0	4
I??EFAw~?	10	15	0	3
I??EFAwF_	10	13	1	4
I??EFAwN_	10	14	1	4
I??EFAwFo	10	14	2	3
I??EFBw}?	10	15	0	3
I??EFBw|?	10	15	0	3
I??EFBwv?	10	15	0	3
I??EFBw~?	10	16	0	2
I??EFBwFo	10	15	2	2
I??EFA[}?	10	14	0	4
I??EFA[V?	10	13	0	5
I??EFA[v?	10	14	0	4
I??EFA[n?	10	14	0	4
I??EFA[^?	10	14	0	4
I??EFA[~?	10	15	0	3
I??EFA[N_	10	14	1	4
I??EFA[Fo	10	14	1	3
I??EFB[v?	10	15	0	3
I??EFB[~?	10	16	0	2
I??EF?{{?	10	13	0	4
I??EF?{u?	10	13	0	5
I??EF?{m?	10	13	0	5
I??EF?{}?	10	14	0	4
I??EF?{f?	10	13	0	5
I??EF?{v?	10	14	0	4
I??EF?{N?	10	13	0	5
I??EF?{n?	10	14	0	4
I??EF?{~?	10	15	0	3
I??EF?{M_	10	13	1	5
I??EF?{F_	10	13	1	4
I??EF?{N_	10	14	1	4
I??EF?{Fo	10	14	1	3
I??EFA{}?	10	15	0	3
I??EFA{v?	10	15	0	3
I??EFA{n?	10	15	0	3
I??EFA{^?	10	15	0	3
I??EFA{~?	10	16	0	2
I??EFA{Fo	10	15	2	2
I??EFB{~?	10	17	0	1
I??EF?y{?	10	13	1	5
I??EF?yu?	10	13	1	5
I??EF?ym?	10	13	1	5
I??EF?y}?	10	14	1	4
I??EF?yx?	10	13	1	5
I??EF?yt?	10	13	1	5
I??EF?yl?	10	13	1	5
I??EF?y|?	10	14	1	4
I??EF?yf?	10	13	1	5
I??EF?yv?	10	14	1	4
I??EF?yn?	10	14	1	4
I??EF?y~?	10	15	1	3
I??EF?yN_	10	14	1	4
I??EF?yEo	10	13	1	5
I??EF?yFo	10	14	1	4
I??EF?]u?	10	13	1	4
I??EF?]}?	10	14	1	3
I??EF?]f?	10	13	1	4
I??EF?]v?	10	14	1	3
I??EF?]n?	10	14	1	3
I??EF?]~?	10	15	1	2
I??EF?]N_	10	14	1	4
I??EF?]Eo	10	13	0	3
I??EF?]Fo	10	14	0	2
I??EF?}}?	10	15	1	3
I??EF?}v?	10	15	1	3
I??EF?}n?	10	15	1	3
I??EF?}~?	10	16	1	2
I??EF?}N_	10	15	1	3
I??EF?}Fo	10	15	1	3
I??EF?^v?	10	15	2	2
I??EF?^~?	10	16	2	1
I??E@b_w?	10	10	0	3
I??E@b_s?	10	10	0	4
I??E@b_k?	10	10	0	5
I??E@b_{?	10	11	0	4
I??E@b_y?	10	11	0	4
I??E@b_u?	10	11	0	5
I??E@b_m?	10	11	0	6
I??E@b_}?	10	12	0	5
I??E@b_r?	10	11	0	5
I??E@b_j?	10	11	0	6
I??E@b_z?	10	12	0	5
I??E@b_f?	10	11	0	6
I??E@b_v?	10	12	0	5
I??E@b_N?	10	11	0	6
I??E@b_n?	10	12	0	5
I??E@b_~?	10	13	0	4
I??E@b_K_	10	10	1	6
I??E@b_E_	10	10	1	6
I??E@b_M_	10	11	1	6
I??E@b_B_	10	10	0	6
I??E@b_J_	10	11	1	6
I??E@b_F_	10	11	1	5
I??E@b_N_	10	12	1	5
I??E@b_oO	10	10	1	4
I??E@b_qO	10	11	1	5
I??E@b_BO	10	10	0	6
I??E@b_bO	10	11	1	6
I??E@b_rO	10	12	1	5
I??E@b_Ao	10	10	0	6
I??E@b_Bo	10	11	0	5
I??E@b_Fg	10	12	1	4
I??E@b_Bw	10	12	0	4
I??E@bo{?	10	12	0	4
I??E@bo}?	10	13	0	5
I??E@boz?	10	13	0	5
I??E@bo~?	10	14	0	4
I??E@boN_	10	13	1	5
I??E@bGw?	10	10	0	4
I??E@bG{?	10	11	0	5
I??E@bGq?	10	10	0	3
I??E@bGy?	10	11	0	4
I??E@bGM?	10	10	0	6
I??E@bGm?	10	11	0	6
I??E@bG}?	10	12	0	5
I??E@bGp?	10	10	0	4
I??E@bGx?	10	11	0	5
I??E@bGL?	10	10	0	6
I??E@bGl?	10	11	0	6
I??E@bG|?	10	12	0	5
I??E@bGr?	10	11	0	4
I??E@bGj?	10	11	0	6
I??E@bGz?	10	12	0	5
I??E@bGN?	10	11	0	6
I??E@bGn?	10	12	0	5
I??E@bG~?	10	13	0	4
I??E@bGK_	10	10	0	6
I??E@bGI_	10	10	1	6
I??E@bGM_	10	11	1	6
I??E@bGH_	10	10	0	6
I??E@bGL_	10	11	0	5
I??E@bGJ_	10	11	1	6
I??E@bGN_	10	12	1	5
I??E@bGoO	10	10	0	4
I??E@bGqO	10	11	0	4
I??E@bGpO	10	11	0	5
I??E@bGbO	10	11	0	6
I??E@bGrO	10	12	0	5
I??E@bGAo	10	10	1	6
I??E@bG@o	10	10	0	6
I??E@bGBo	10	11	1	6
I??E@bGLG	10	11	0	5
I??E@bGKg	10	11	0	5
I??E@bGLg	10	12	0	4
I??E@agw?	10	10	0	5
I??E@ag{?	10	11	0	6
I??E@agy?	10	11	0	5
I??E@agU?	10	10	0	7
I??E@agu?	10	11	0	6
I??E@ag}?	10	12	0	6
I??E@agx?	10	11	0	6
I??E@agT?	10	10	0	7
I??E@agt?	10	11	0	7
I??E@ag|?	10	12	0	6
I??E@agr?	10	11	0	6
I??E@agj?	10	11	0	5
I??E@agZ?	10	11	0	7
I??E@agz?	10	12	0	6
I??E@agV?	10	11	0	7
I??E@agv?	10	12	0	6
I??E@ag~?	10	13	0	5
I??E@agK_	10	10	1	6
I??E@agE_	10	10	1	7
I??E@agM_	10	11	1	6
I??E@agD_	10	10	1	7
I??E@agL_	10	11	1	6
I??E@agB_	10	10	1	7
I??E@agJ_	10	11	1	7
I??E@agF_	10	11	1	7
I??E@agN_	10	12	1	6
I??E@agAo	10	10	1	7
I??E@ag@o	10	10	0	7
I??E@agBo	10	11	1	7
I??E@agTG	10	11	1	6
I??E@bg{?	10	12	0	5
I??E@bgy?	10	12	0	4
I??E@bgu?	10	12	0	5
I??E@bgm?	10	12	0	6
I??E@bg}?	10	13	0	5
I??E@bgx?	10	12	0	5
I??E@bgt?	10	12	0	6
I??E@bgl?	10	12	0	7
I??E@bg|?	10	13	0	6
I??E@bgz?	10	13	0	5
I??E@bgv?	10	13	0	6
I??E@bgn?	10	13	0	6
I??E@bg~?	10	14	0	5
I??E@bgN_	10	13	1	5
I??E@bgrO	10	13	1	5
I??E@bw}?	10	14	0	4
I??E@bw|?	10	14	0	5
I??E@bw~?	10	15	0	4
I??E@_Ko?	10	8	0	4
I??E@_Kw?	10	9	0	5
I??E@_K{?	10	10	0	6
I??E@_Ki?	10	9	0	6
I??E@_Ky?	10	10	0	6
I??E@_K}?	10	11	0	6
I??E@_K~?	10	12	0	6
I??E@_KK_	10	9	0	5
I??E@_KI_	10	9	0	6
I??E@_KM_	10	10	0	6
I??E@_KN_	10	11	0	6
I??E@_KAo	10	9	0	6
I??E@_KBo	10	10	0	6
I??E@_K?w	10	9	0	6
I??E@aK[?	10	10	0	6
I??E@aK{?	10	11	0	7
I??E@aKY?	10	10	0	7
I??E@aKy?	10	11	0	6
I??E@aKM?	10	10	0	6
I??E@aKm?	10	11	0	7
I??E@aK]?	10	11	0	7
I??E@aK}?	10	12	0	6
I??E@aKR?	10	10	0	6
I??E@aKr?	10	11	0	5
I??E@aKJ?	10	10	0	6
I??E@aKj?	10	11	0	5
I??E@aKZ?	10	11	0	7
I??E@aKz?	10	12	0	6
I??E@aKN?	10	11	0	7
I??E@aKn?	10	12	0	6
I??E@aK^?	10	12	0	6
I??E@aK~?	10	13	0	5
I??E@aKK_	10	10	0	6
I??E@aKI_	10	10	1	7
I??E@aKM_	10	11	1	6
I??E@aKB_	10	10	1	6
I??E@aKJ_	10	11	1	7
I??E@aKN_	10	12	1	6
I??E@aKoO	10	10	0	6
I??E@aKQO	10	10	0	7
I??E@aKqO	10	11	0	6
I??E@aKbO	10	11	0	5
I??E@aKRO	10	11	0	6
I??E@aKrO	10	12	0	5
I??E@aKAo	10	10	1	7
I??E@aKBo	10	11	1	6
I??E@aK[G	10	11	1	5
I??E@aKKg	10	11	0	5
I??E@bK{?	10	12	0	6
I??E@bKy?	10	12	0	5
I??E@bKm?	10	12	0	6
I??E@bK}?	10	13	0	5
I??E@bKr?	10	12	0	4
I??E@bKj?	10	12	0	6
I??E@bKz?	10	13	0	5
I??E@bKN?	10	12	0	6
I??E@bKn?	10	13	0	5
I??E@bK~?	10	14	0	4
I??E@bKM_	10	12	1	5
I??E@bKN_	10	13	1	5
I??E@bKqO	10	12	0	5
I??E@bKrO	10	13	0	4
I??E@ak{?	10	12	0	6
I??E@aky?	10	12	0	6
I??E@aku?	10	12	0	7
I??E@ak}?	10	13	0	6
I??E@akj?	10	12	0	4
I??E@akZ?	10	12	0	6
I??E@akz?	10	13	0	5
I??E@akV?	10	12	0	7
I??E@akv?	10	13	0	6
I??E@ak~?	10	14	0	5
I??E@akM_	10	12	1	5
I??E@akN_	10	13	1	5
I??E@bk}?	10	14	0	5
I??E@bkz?	10	14	0	4
I??E@bkv?	10	14	0	5
I??E@bkn?	10	14	0	5
I??E@bk~?	10	15	0	4
I??E@b{~?	10	16	0	3
I??E@_q{?	10	11	1	5
I??E@_qy?	10	11	1	5
I??E@_qm?	10	11	1	5
I??E@_q}?	10	12	1	4
I??E@_qr?	10	11	0	5
I??E@_qj?	10	11	1	5
I??E@_qz?	10	12	1	4
I??E@_qN?	10	11	0	5
I??E@_qn?	10	12	1	4
I??E@_q~?	10	13	1	3
I??E@_qM_	10	11	0	4
I??E@_qJ_	10	11	0	6
I??E@_qN_	10	12	0	5
I??E@_qoO	10	10	0	6
I??E@_qaO	10	10	0	6
I??E@_qqO	10	11	0	5
I??E@_qbO	10	11	0	5
I??E@_qrO	10	12	0	4
I??E@_qBo	10	11	1	6
I??E@_qrG	10	12	0	4
I??E@_qoW	10	11	0	5
I??E@_qqW	10	12	0	4
I??E@_qbW	10	12	0	4
I??E@_qrW	10	13	0	3
I??E@_i{?	10	11	1	6
I??E@_iy?	10	11	1	6
I??E@_iu?	10	11	1	6
I??E@_im?	10	11	1	6
I??E@_i}?	10	12	1	5
I??E@_ix?	10	11	1	6
I??E@_it?	10	11	1	6
I??E@_il?	10	11	1	6
I??E@_i|?	10	12	1	5
I??E@_ir?	10	11	1	6
I??E@_ij?	10	11	1	6
I??E@_iz?	10	12	1	5
I??E@_if?	10	11	1	6
I??E@_iv?	10	12	1	5
I??E@_iN?	10	11	0	6
I??E@_in?	10	12	1	5
I??E@_i~?	10	13	1	4
I??E@_iM_	10	11	0	4
I??E@_iL_	10	11	0	5
I??E@_iJ_	10	11	0	5
I??E@_iF_	10	11	0	6
I??E@_iN_	10	12	0	5
I??E@_iqO	10	11	1	6
I??E@_i`O	10	10	0	6
I??E@_ipO	10	11	0	5
I??E@_ibO	10	11	1	7
I??E@_irO	10	12	1	6
I??E@_iBo	10	11	1	6
I??E@_isG	10	11	1	5
I??E@_ipG	10	11	0	5
I??E@_idG	10	11	1	6
I??E@_itG	10	12	1	5
I??E@_ioW	10	11	0	5
I??E@_i`W	10	11	0	5
I??E@_ipW	10	12	0	4
I??E@_y{?	10	12	1	5
I??E@_yy?	10	12	1	5
I??E@_ym?	10	12	1	5
I??E@_y}?	10	13	1	4
I??E@_yx?	10	12	1	5
I??E@_yl?	10	12	1	5
I??E@_y|?	10	13	1	4
I??E@_yz?	10	13	1	4
I??E@_yn?	10	13	1	4
I??E@_y~?	10	14	1	3
I??E@_yN_	10	13	0	4
I??E@_yqO	10	12	1	6
I??E@_ypO	10	12	0	4
I??E@_yrO	10	13	1	5
I??E@_ypW	10	13	0	3
I??E@_M{?	10	11	0	6
I??E@_My?	10	11	1	7
I??E@_Mm?	10	11	1	7
I??E@_M}?	10	12	1	6
I??E@_Mr?	10	11	1	7
I??E@_Mz?	10	12	1	6
I??E@_M~?	10	13	1	5
I??E@_MM_	10	11	0	5
I??E@_MJ_	10	11	0	5
I??E@_MN_	10	12	0	5
I??E@_MoO	10	10	0	6
I??E@_MaO	10	10	1	7
I??E@_MqO	10	11	1	6
I??E@_MrO	10	12	1	6
I??E@_MBo	10	11	0	5
I??E@_m{?	10	12	1	6
I??E@_my?	10	12	1	6
I??E@_mu?	10	12	1	6
I??E@_mm?	10	12	1	6
I??E@_m}?	10	13	1	5
I??E@_mr?	10	12	1	6
I??E@_mj?	10	12	1	6
I??E@_mz?	10	13	1	5
I??E@_mf?	10	12	1	6
I??E@_mv?	10	13	1	5
I??E@_mN?	10	12	0	5
I??E@_mn?	10	13	1	5
I??E@_m~?	10	14	1	4
I??E@_mN_	10	13	0	4
I??E@_mqO	10	12	1	6
I??E@_mbO	10	12	2	7
I??E@_mrO	10	13	2	6
I??E@_}}?	10	14	1	4
I??E@_}z?	10	14	1	4
I??E@_}n?	10	14	1	4
I??E@_}~?	10	15	1	3
I??E@_}N_	10	14	0	3
I??E@_}rO	10	14	2	5
I??E@_N{?	10	12	0	5
I??E@_Ny?	10	12	1	6
I??E@_N}?	10	13	1	5
I??E@_Nr?	10	12	1	6
I??E@_Nj?	10	12	2	6
I??E@_Nz?	10	13	2	5
I??E@_N~?	10	14	2	4
I??E@_NN_	10	13	1	5
I??E@_NBo	10	12	0	4
I??E@_N{G	10	13	0	4
